brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
renault,lodgy,manual,8.0,diesel,1461.0,51681.0,1.0,843000.0,coimbatore,19.98,108.5,8.0,
audi,q7,automatic,9.0,diesel,2967.0,50000.0,1.0,4750000.0,hyderabad,12.07,241.4,7.0,
honda,city,automatic,8.0,petrol,1497.0,42666.0,1.0,894999.9999999999,mumbai,18.0,117.3,5.0,
renault,duster,manual,11.0,diesel,1461.0,65000.0,2.0,550000.0,jaipur,19.01,108.45,5.0,
honda,amaze,manual,10.0,petrol,1198.0,18776.0,1.0,475000.0,jaipur,17.8,86.7,5.0,
honda,amaze,manual,8.0,petrol,1198.0,6714.0,1.0,475000.0,jaipur,18.0,86.7,5.0,
bmw,3,automatic,15.0,petrol,1995.0,40000.0,2.0,950000.0,pune,12.05,154.0,5.0,
maruti,ritz,manual,13.0,diesel,1248.0,88539.0,1.0,377000.0,coimbatore,23.2,73.94,5.0,
honda,city,manual,12.0,petrol,1497.0,65055.0,2.0,425000.0,delhi,17.0,118.0,5.0,
bmw,3,automatic,10.0,diesel,1995.0,23000.0,1.0,1989999.9999999998,mumbai,18.88,184.0,5.0,
volkswagen,jetta,manual,15.0,diesel,1896.0,60000.0,1.0,400000.0,chennai,15.0,105.0,5.0,
maruti,swift,manual,11.0,petrol,1197.0,59350.0,1.0,416000.0,kochi,19.1,85.8,5.0,
jaguar,xf,automatic,9.0,diesel,2179.0,19000.0,2.0,3800000.0,bangalore,16.36,187.7,5.0,
hyundai,xcent,automatic,8.0,petrol,1197.0,45560.0,1.0,634000.0,kochi,16.9,82.0,5.0,
toyota,innova,manual,15.0,diesel,2494.0,118000.0,1.0,450000.0,pune,12.8,102.0,8.0,
maruti,eeco,manual,8.0,petrol,1196.0,55000.0,1.0,375000.0,chennai,15.1,73.0,7.0,
audi,a4,automatic,12.0,diesel,1968.0,60000.0,2.0,1019999.9999999999,delhi,15.2,140.8,5.0,
toyota,innova,manual,17.0,diesel,2494.0,145000.0,1.0,500000.0,chennai,12.8,102.0,8.0,
maruti,grand,manual,16.0,petrol,1995.0,46810.0,1.0,395000.0,mumbai,9.8,163.5,5.0,
volkswagen,vento,manual,8.0,diesel,1498.0,62767.0,1.0,975000.0,coimbatore,20.34,103.2,5.0,
hyundai,elite,manual,6.0,petrol,1197.0,18553.0,1.0,793000.0,kochi,18.6,81.86,5.0,
ford,fiesta,manual,13.0,diesel,1399.0,143143.0,1.0,210000.0,hyderabad,17.8,67.0,5.0,
mitsubishi,pajero,manual,9.0,diesel,2477.0,53497.0,1.0,1642000.0000000002,coimbatore,13.5,175.56,7.0,
hyundai,santa,manual,13.0,diesel,2199.0,148000.0,2.0,890000.0,bangalore,14.66,194.3,7.0,
mahindra,xuv500,manual,12.0,diesel,2179.0,95000.0,1.0,721000.0,pune,15.1,140.0,7.0,
toyota,innova,manual,9.0,diesel,2494.0,100000.0,1.0,1350000.0,chennai,12.8,102.0,8.0,
mercedes-benz,gle,automatic,8.0,diesel,2987.0,29000.0,1.0,6500000.0,chennai,11.57,254.79,5.0,
mahindra,scorpio,manual,10.0,diesel,2179.0,87000.0,1.0,740000.0,bangalore,12.05,120.0,7.0,
honda,city,automatic,10.0,petrol,1497.0,56838.0,1.0,515000.00000000006,kochi,16.8,118.0,5.0,
mercedes-benz,gl-class,automatic,11.0,diesel,2987.0,100000.0,1.0,3200000.0,pune,12.0,224.0,7.0,
honda,city,manual,13.0,petrol,1497.0,125000.0,1.0,325000.0,kolkata,17.0,118.0,5.0,
maruti,wagon,automatic,7.0,petrol,998.0,17000.0,1.0,395000.0,kolkata,22.5,67.0,5.0,
tata,indigo,manual,11.0,petrol,1193.0,70000.0,2.0,150000.0,pune,15.4,65.0,5.0,
hyundai,i20,manual,14.0,petrol,1197.0,50000.0,2.0,300000.0,pune,17.0,80.0,5.0,
honda,jazz,manual,14.0,petrol,1198.0,39800.0,1.0,199000.0,kolkata,16.0,90.0,5.0,
maruti,a-star,manual,14.0,petrol,998.0,60000.0,1.0,135000.0,kolkata,19.0,66.1,5.0,
bmw,3,automatic,15.0,diesel,1995.0,58000.0,1.0,1350000.0,hyderabad,16.07,181.0,5.0,
skoda,yeti,manual,14.0,diesel,1968.0,110009.0,1.0,699000.0,hyderabad,17.67,138.08,5.0,
nissan,terrano,manual,11.0,diesel,1461.0,85000.0,1.0,850000.0,hyderabad,19.01,108.5,5.0,
volkswagen,polo,manual,14.0,diesel,1199.0,84000.0,2.0,289000.0,pune,22.07,73.9,5.0,
bmw,3,automatic,13.0,diesel,1995.0,51000.0,1.0,1050000.0,mumbai,22.69,190.0,5.0,
nissan,sunny,manual,11.0,petrol,1498.0,68880.0,1.0,397000.0,kochi,16.95,97.7,5.0,
maruti,alto,automatic,7.0,petrol,998.0,5500.0,1.0,425000.0,chennai,24.07,67.1,5.0,
maruti,ritz,manual,8.0,petrol,1197.0,40052.0,1.0,617000.0,coimbatore,21.1,85.8,5.0,
audi,q5,automatic,8.0,diesel,1968.0,47293.0,1.0,3872000.0,coimbatore,14.16,174.3,5.0,
hyundai,verna,manual,11.0,diesel,1493.0,79663.0,1.0,650000.0,hyderabad,16.8,110.0,5.0,
honda,amaze,manual,11.0,diesel,1498.0,63000.0,2.0,425000.0,jaipur,25.8,98.6,5.0,
honda,city,manual,10.0,diesel,1498.0,45000.0,1.0,475000.0,kolkata,26.0,98.6,5.0,
toyota,fortuner,automatic,10.0,diesel,2755.0,56501.0,1.0,1771000.0,kochi,12.9,174.5,7.0,
volkswagen,vento,manual,9.0,diesel,1498.0,58000.0,1.0,585000.0,jaipur,20.34,103.2,5.0,
bmw,5,automatic,13.0,diesel,1995.0,51602.0,1.0,1727000.0,coimbatore,22.48,190.0,5.0,
bmw,3,automatic,17.0,diesel,1995.0,74199.0,1.0,925000.0,hyderabad,16.07,181.0,5.0,
hyundai,creta,automatic,7.0,petrol,1591.0,25000.0,1.0,1275000.0,ahmedabad,13.0,121.3,5.0,
bmw,3,automatic,8.0,diesel,1995.0,70000.0,2.0,2700000.0,pune,21.76,190.0,5.0,
mercedes-benz,new,automatic,11.0,diesel,2143.0,25000.0,2.0,2100000.0,bangalore,14.84,167.62,5.0,
maruti,swift,manual,7.0,diesel,1248.0,22000.0,1.0,795000.0,hyderabad,26.59,74.0,5.0,
maruti,celerio,manual,9.0,petrol,998.0,47020.0,2.0,450000.0,hyderabad,23.1,67.04,5.0,
bmw,3,automatic,7.0,diesel,1995.0,8000.0,1.0,3375000.0,mumbai,19.59,187.74,5.0,
audi,q7,automatic,14.0,diesel,4134.0,73000.0,1.0,1751000.0000000002,delhi,11.33,335.2,7.0,
honda,jazz,manual,7.0,petrol,1199.0,36973.0,1.0,680000.0,kochi,18.2,88.7,5.0,
tata,nano,manual,10.0,petrol,624.0,42083.0,1.0,168000.0,coimbatore,25.4,37.48,4.0,
maruti,alto,manual,8.0,petrol,796.0,61000.0,1.0,290000.0,chennai,24.7,47.3,5.0,
maruti,wagon,manual,10.0,petrol,998.0,43628.0,1.0,316000.0,mumbai,22.5,67.04,5.0,
hyundai,xcent,manual,10.0,diesel,1120.0,60000.0,1.0,390000.0,jaipur,24.4,71.0,5.0,
chevrolet,beat,manual,14.0,petrol,1199.0,54000.0,2.0,195000.0,delhi,17.8,76.8,5.0,
jaguar,xf,automatic,9.0,diesel,2179.0,27001.0,1.0,2652000.0,kochi,16.36,187.7,5.0,
volkswagen,passat,automatic,14.0,diesel,1968.0,52000.0,1.0,900000.0,chennai,18.33,167.7,5.0,
hyundai,i20,manual,12.0,diesel,1396.0,80000.0,1.0,450000.0,hyderabad,21.27,88.76,5.0,
mitsubishi,pajero,manual,16.0,diesel,2835.0,160000.0,1.0,875000.0,chennai,10.5,107.2,6.0,
maruti,vitara,automatic,6.0,diesel,1248.0,3300.0,1.0,1150000.0,chennai,24.3,88.5,5.0,
maruti,alto,manual,8.0,petrol,998.0,35027.0,1.0,300000.0,delhi,24.07,67.1,5.0,
hyundai,eon,manual,9.0,petrol,814.0,26568.0,1.0,379000.0,coimbatore,21.1,55.2,5.0,
maruti,ciaz,manual,9.0,diesel,1248.0,59000.0,1.0,600000.0,ahmedabad,28.09,88.5,5.0,
hyundai,creta,manual,8.0,diesel,1582.0,51000.0,1.0,1325000.0,bangalore,19.67,126.2,5.0,
skoda,superb,automatic,12.0,diesel,1968.0,56400.0,1.0,800000.0,delhi,17.2,138.1,5.0,
volkswagen,polo,manual,9.0,diesel,1498.0,80000.0,1.0,580000.0,hyderabad,20.14,88.8,5.0,
bmw,5,automatic,12.0,diesel,1197.0,72000.0,3.0,1385000.0,delhi,18.48,74.0,,
toyota,innova,manual,11.0,diesel,2494.0,107000.0,2.0,1350000.0,hyderabad,12.99,100.6,7.0,
mercedes-benz,e-class,automatic,10.0,diesel,2143.0,100000.0,1.0,2500000.0,pune,14.21,203.0,5.0,
volkswagen,polo,manual,8.0,diesel,1498.0,59998.0,1.0,549000.0,kochi,20.14,88.8,5.0,
audi,q3,automatic,11.0,diesel,1968.0,105000.0,1.0,1900000.0,hyderabad,17.32,150.0,5.0,
hyundai,i20,manual,13.0,petrol,1197.0,36000.0,1.0,250000.0,kolkata,18.5,80.0,5.0,
hyundai,i10,manual,9.0,petrol,1086.0,24350.0,2.0,300000.0,kolkata,19.81,68.05,5.0,
tata,tigor,manual,6.0,diesel,1047.0,28973.0,1.0,664000.0,kochi,24.7,69.0,5.0,
hyundai,eon,manual,7.0,petrol,814.0,8243.0,1.0,321000.0,kochi,21.1,55.2,5.0,
hyundai,santro,manual,15.0,petrol,1086.0,136642.0,2.0,155000.0,chennai,17.92,62.1,5.0,
hyundai,santro,manual,13.0,petrol,1086.0,60000.0,1.0,259000.0,hyderabad,17.92,62.1,5.0,
mahindra,scorpio,manual,16.0,diesel,2609.0,100000.0,2.0,400000.0,chennai,12.7,120.0,8.0,
honda,city,manual,14.0,petrol,1497.0,48689.0,1.0,387000.0,jaipur,17.4,117.3,5.0,
maruti,vitara,manual,7.0,diesel,1248.0,45000.0,1.0,975000.0,bangalore,24.3,88.5,5.0,
audi,a4,automatic,5.0,diesel,1968.0,38163.0,1.0,3290999.9999999995,kochi,17.11,174.33,5.0,
mercedes-benz,e-class,automatic,13.0,diesel,2143.0,43800.0,2.0,1675000.0,chennai,14.21,203.0,5.0,
honda,civic,manual,17.0,petrol,1799.0,92000.0,1.0,190000.0,jaipur,13.5,130.0,5.0,
hyundai,i20,manual,7.0,petrol,1197.0,14064.0,1.0,659000.0,kochi,18.6,81.83,5.0,
audi,q3,automatic,7.0,diesel,1968.0,42366.0,1.0,3193000.0,coimbatore,15.73,174.33,5.0,
honda,city,manual,10.0,diesel,1498.0,76551.0,1.0,725000.0,jaipur,25.1,98.6,5.0,
hyundai,i10,manual,16.0,petrol,1086.0,72672.0,1.0,190000.0,pune,19.81,68.05,5.0,
maruti,swift,manual,9.0,diesel,1248.0,45000.0,1.0,355000.0,kolkata,25.2,74.0,5.0,
ford,endeavour,automatic,12.0,diesel,2953.0,91696.0,1.0,925000.0,hyderabad,11.4,153.86,7.0,
ford,ikon,manual,15.0,petrol,1299.0,66484.0,1.0,165000.0,kochi,13.8,70.0,5.0,
bmw,x1,automatic,5.0,diesel,1995.0,15456.0,1.0,3664000.0,coimbatore,20.68,190.0,5.0,
mercedes-benz,e-class,automatic,13.0,diesel,2143.0,55000.0,2.0,1600000.0,mumbai,14.21,203.0,5.0,
maruti,eeco,manual,5.0,cng,1196.0,21112.0,1.0,538000.0,kochi,20.988999999999997,73.0,5.0,
honda,jazz,manual,13.0,petrol,1197.0,98000.0,1.0,315000.0,pune,16.7,74.0,,
honda,amaze,manual,10.0,diesel,1498.0,61297.0,1.0,434999.99999999994,ahmedabad,25.8,98.6,5.0,
maruti,zen,manual,18.0,petrol,993.0,80000.0,2.0,120000.0,hyderabad,17.3,60.0,5.0,
hyundai,i20,manual,11.0,petrol,1197.0,59000.0,2.0,409999.99999999994,jaipur,18.5,80.0,5.0,
bmw,x5,automatic,15.0,diesel,2993.0,150000.0,1.0,1875000.0,chennai,11.0,235.0,5.0,
hyundai,creta,manual,7.0,diesel,1582.0,60083.0,1.0,1378000.0,coimbatore,19.67,126.2,5.0,
maruti,swift,manual,8.0,diesel,1248.0,85450.0,1.0,400000.0,kolkata,26.59,74.0,5.0,
maruti,swift,manual,11.0,diesel,1248.0,88000.0,1.0,433000.0,jaipur,22.9,74.0,5.0,
hyundai,grand,manual,9.0,diesel,1186.0,81828.0,1.0,543000.0,kochi,24.0,73.97,5.0,
ford,figo,manual,8.0,petrol,1196.0,18000.0,1.0,490000.00000000006,mumbai,18.16,86.8,5.0,
bmw,x5,automatic,7.0,diesel,2993.0,15000.0,1.0,7000000.0,chennai,15.97,258.0,5.0,
mercedes-benz,new,automatic,8.0,diesel,2143.0,34000.0,1.0,2550000.0,kolkata,11.78,167.62,5.0,
hyundai,grand,automatic,9.0,petrol,1197.0,46000.0,1.0,509999.99999999994,ahmedabad,18.9,82.0,5.0,
hyundai,verna,manual,11.0,diesel,1582.0,48158.0,1.0,670000.0,hyderabad,22.32,126.32,5.0,
bmw,5,automatic,11.0,diesel,2993.0,93000.0,1.0,2650000.0,hyderabad,16.73,218.0,5.0,
nissan,micra,manual,11.0,diesel,1461.0,71007.0,1.0,390000.0,ahmedabad,23.08,63.1,5.0,
maruti,sx4,manual,14.0,petrol,1586.0,63067.0,2.0,270000.0,pune,15.5,103.3,5.0,
tata,manza,manual,13.0,diesel,1248.0,70259.0,1.0,295000.0,hyderabad,21.12,88.8,5.0,
audi,a4,automatic,9.0,diesel,1968.0,13000.0,1.0,2300000.0,ahmedabad,16.55,140.0,5.0,
maruti,swift,manual,15.0,diesel,1248.0,140000.0,2.0,249000.00000000003,pune,17.8,75.0,5.0,
maruti,swift,manual,9.0,diesel,1248.0,130000.0,1.0,450000.0,jaipur,25.2,74.0,5.0,
toyota,corolla,manual,13.0,diesel,1364.0,89401.0,1.0,450000.0,delhi,21.43,87.2,5.0,
honda,jazz,manual,9.0,diesel,1498.0,67000.0,1.0,690000.0,hyderabad,27.3,98.6,5.0,
bmw,6,automatic,14.0,petrol,4395.0,65329.0,1.0,2072000.0,kochi,7.94,450.0,4.0,
skoda,fabia,manual,14.0,petrol,1198.0,72000.0,1.0,221000.0,jaipur,16.25,73.9,5.0,
fiat,siena,manual,23.0,petrol,1242.0,70000.0,3.0,55000.00000000001,jaipur,0.0,,5.0,
land,rover,automatic,13.0,diesel,2179.0,82000.0,2.0,1390000.0,mumbai,12.35,187.74,5.0,
ford,fiesta,manual,14.0,petrol,1596.0,85000.0,1.0,146000.0,pune,15.3,101.0,5.0,
hyundai,verna,automatic,12.0,diesel,1582.0,83000.0,1.0,600000.0,pune,19.08,126.32,5.0,
renault,kwid,manual,8.0,petrol,999.0,26000.0,1.0,300000.0,jaipur,21.7,67.0,5.0,
tata,indica,manual,12.0,diesel,1248.0,27000.0,1.0,350000.0,delhi,22.3,88.8,5.0,
hyundai,i20,manual,6.0,diesel,1396.0,37746.0,1.0,759000.0,kochi,21.19,88.73,5.0,
maruti,sx4,manual,15.0,petrol,1586.0,63274.0,2.0,199000.0,mumbai,15.0,104.68,5.0,
renault,kwid,manual,8.0,petrol,799.0,25000.0,1.0,380000.0,hyderabad,25.17,53.3,5.0,
mahindra,xylo,manual,11.0,diesel,2498.0,197000.0,1.0,400000.0,bangalore,11.68,112.0,7.0,
hyundai,eon,manual,11.0,petrol,814.0,45010.0,2.0,295000.0,bangalore,21.1,55.2,5.0,
honda,amaze,manual,11.0,diesel,1498.0,75348.0,1.0,375000.0,delhi,25.8,98.6,5.0,
volkswagen,polo,manual,14.0,diesel,1199.0,90110.0,1.0,250000.0,kolkata,22.07,73.9,5.0,
honda,city,manual,13.0,petrol,1497.0,102013.0,1.0,375000.0,pune,17.0,118.0,5.0,
toyota,fortuner,automatic,9.0,diesel,2982.0,36000.0,1.0,2200000.0,pune,12.55,168.5,7.0,
honda,amaze,manual,7.0,petrol,1198.0,37578.0,1.0,614000.0,kochi,18.0,86.7,5.0,
bmw,1,automatic,9.0,diesel,1995.0,46001.0,1.0,1600000.0,pune,20.58,143.0,5.0,
maruti,celerio,automatic,10.0,petrol,998.0,46559.0,1.0,375000.0,hyderabad,23.1,67.04,5.0,
toyota,innova,manual,9.0,diesel,2494.0,48000.0,1.0,1175000.0,mumbai,12.99,100.6,8.0,
jaguar,xf,automatic,11.0,diesel,2179.0,46000.0,2.0,2400000.0,pune,16.36,187.7,5.0,
honda,wrv,manual,7.0,petrol,1199.0,15000.0,1.0,890000.0,hyderabad,17.5,88.7,5.0,
bmw,x1,automatic,12.0,diesel,1995.0,85000.0,3.0,1000000.0,chennai,17.05,184.0,5.0,
skoda,rapid,automatic,10.0,petrol,1598.0,32000.0,1.0,555000.0,mumbai,14.3,103.5,5.0,
volkswagen,vento,manual,12.0,petrol,1598.0,60818.0,1.0,359000.0,kochi,16.09,103.5,5.0,
ford,ecosport,manual,5.0,diesel,1498.0,35188.0,1.0,1113000.0,coimbatore,22.77,98.59,5.0,
mahindra,xuv500,manual,12.0,diesel,2179.0,110000.0,1.0,720000.0,jaipur,15.1,140.0,7.0,
ford,fiesta,manual,10.0,diesel,1388.0,61000.0,1.0,298000.0,mumbai,18.6,67.0,5.0,
hyundai,santro,manual,14.0,petrol,1086.0,75000.0,2.0,170000.0,pune,17.92,62.1,5.0,
mercedes-benz,gl-class,automatic,9.0,diesel,2987.0,55000.0,1.0,5200000.0,delhi,12.0,224.0,7.0,
maruti,alto,manual,21.0,petrol,796.0,69966.0,1.0,95000.0,pune,19.7,46.3,5.0,
honda,city,manual,8.0,petrol,1497.0,42000.0,1.0,925000.0,mumbai,17.8,117.3,5.0,
hyundai,santa,automatic,10.0,diesel,2199.0,48000.0,1.0,1625000.0,bangalore,13.01,194.3,7.0,
mercedes-benz,gla,automatic,9.0,diesel,2143.0,35000.0,1.0,2099000.0,kolkata,17.9,136.0,5.0,
toyota,innova,manual,19.0,diesel,2494.0,128000.0,2.0,425000.0,chennai,12.8,102.0,8.0,
bmw,3,automatic,16.0,diesel,1995.0,78000.0,2.0,720000.0,bangalore,16.07,181.0,5.0,
maruti,swift,manual,13.0,petrol,1197.0,53080.0,1.0,440000.00000000006,hyderabad,18.6,85.8,5.0,
volkswagen,vento,manual,13.0,petrol,1598.0,66000.0,2.0,425000.0,pune,15.04,103.6,5.0,
maruti,ertiga,manual,12.0,petrol,1373.0,25000.0,1.0,535000.0,ahmedabad,16.02,93.7,7.0,
hyundai,grand,automatic,8.0,petrol,1197.0,36139.0,2.0,630000.0,coimbatore,18.9,82.0,5.0,
hyundai,creta,manual,7.0,diesel,1582.0,44000.0,1.0,1250000.0,delhi,19.67,126.2,5.0,
audi,a6,automatic,16.0,diesel,2967.0,50000.0,2.0,750000.0,ahmedabad,16.77,241.38,5.0,
mahindra,xuv500,manual,8.0,diesel,1997.0,81177.0,1.0,1125000.0,delhi,16.0,140.0,7.0,
ford,ecosport,automatic,8.0,petrol,1499.0,26000.0,1.0,765000.0,mumbai,16.05,110.4,5.0,
hyundai,xcent,manual,8.0,diesel,1120.0,100000.0,1.0,450000.0,mumbai,24.4,71.0,5.0,
volkswagen,vento,automatic,10.0,diesel,1498.0,75000.0,1.0,750000.0,hyderabad,21.21,103.2,5.0,
mercedes-benz,s-class,automatic,20.0,petrol,2987.0,119859.0,1.0,710000.0,kochi,13.0,210.0,5.0,
hyundai,i10,manual,14.0,petrol,1197.0,55980.0,1.0,225000.0,mumbai,20.36,78.9,5.0,
audi,a4,automatic,9.0,diesel,1968.0,30000.0,1.0,2700000.0,hyderabad,17.11,174.33,5.0,
hyundai,i20,manual,12.0,diesel,1396.0,49700.0,2.0,418000.0,pune,21.9,88.76,5.0,
hyundai,verna,manual,11.0,diesel,1396.0,79000.0,1.0,650000.0,chennai,23.5,88.7,5.0,
honda,city,manual,14.0,petrol,1497.0,65100.0,1.0,315000.0,delhi,17.0,118.0,5.0,
maruti,ertiga,manual,8.0,diesel,1248.0,54161.0,1.0,764000.0,pune,25.47,88.5,7.0,
maruti,alto,manual,13.0,petrol,796.0,28619.0,1.0,240000.0,hyderabad,19.7,46.3,5.0,
maruti,wagon,automatic,8.0,petrol,998.0,9000.0,1.0,425000.0,mumbai,20.51,67.0,5.0,
hyundai,verna,automatic,8.0,diesel,1582.0,42876.0,1.0,931000.0,kochi,19.08,126.2,5.0,
maruti,alto,manual,13.0,petrol,796.0,64000.0,1.0,239000.0,bangalore,19.7,46.3,5.0,
volkswagen,vento,manual,6.0,petrol,1598.0,20488.0,2.0,764000.0,kochi,16.09,103.5,5.0,
maruti,baleno,manual,8.0,petrol,1197.0,21000.0,1.0,621000.0,delhi,21.4,83.1,5.0,
land,rover,automatic,12.0,diesel,2179.0,119203.0,1.0,1650000.0,jaipur,0.0,115.0,5.0,
honda,cr-v,automatic,13.0,petrol,1997.0,55987.0,1.0,822000.0000000001,kochi,13.7,153.86,5.0,
toyota,fortuner,manual,7.0,diesel,2755.0,72668.0,1.0,2885000.0,coimbatore,14.24,174.5,7.0,
honda,city,automatic,9.0,petrol,1497.0,32000.0,1.0,850000.0,mumbai,15.6,116.3,5.0,
honda,city,manual,9.0,petrol,1497.0,10400.0,1.0,651000.0,mumbai,17.4,117.3,5.0,
maruti,swift,manual,11.0,diesel,1248.0,35000.0,1.0,465000.00000000006,mumbai,22.9,74.0,5.0,
toyota,corolla,automatic,11.0,petrol,1794.0,55101.0,1.0,840000.0,kochi,14.53,138.1,5.0,
toyota,etios,manual,10.0,diesel,1364.0,57464.0,1.0,575000.0,bangalore,23.59,67.06,5.0,
maruti,wagon,manual,18.0,petrol,998.0,110000.0,1.0,111000.00000000001,jaipur,18.9,67.1,5.0,
fiat,punto,manual,7.0,petrol,1197.0,17941.0,1.0,393000.0,kochi,15.7,74.0,,
mercedes-benz,e-class,automatic,10.0,petrol,1991.0,72000.0,1.0,1725000.0,mumbai,12.0,184.0,5.0,
jaguar,xf,automatic,12.0,diesel,2179.0,16000.0,1.0,3200000.0,delhi,16.36,187.7,5.0,
hyundai,i20,manual,13.0,petrol,1197.0,62020.0,1.0,345000.0,kochi,17.0,80.0,5.0,
land,rover,automatic,10.0,diesel,2179.0,85000.0,2.0,2300000.0,pune,12.39,147.51,5.0,
hyundai,elite,manual,6.0,petrol,1197.0,14223.0,1.0,732000.0,kochi,18.6,81.86,5.0,
honda,amaze,manual,10.0,petrol,1198.0,41210.0,1.0,440000.00000000006,jaipur,18.0,86.7,5.0,
mercedes-benz,m-class,automatic,9.0,diesel,2987.0,20000.0,1.0,4735000.0,bangalore,0.0,165.0,5.0,
maruti,alto,manual,8.0,petrol,796.0,18043.0,1.0,412000.0,coimbatore,22.74,47.3,5.0,
toyota,innova,automatic,8.0,diesel,2755.0,80000.0,1.0,1950000.0,chennai,11.36,171.5,7.0,
hyundai,grand,automatic,8.0,petrol,1197.0,21000.0,1.0,620000.0,hyderabad,18.9,82.0,5.0,
bmw,x3,automatic,8.0,diesel,2993.0,49000.0,1.0,4500000.0,bangalore,16.55,258.0,5.0,
maruti,1000,manual,26.0,petrol,970.0,104000.0,2.0,85000.0,hyderabad,15.0,,5.0,
hyundai,i20,manual,14.0,petrol,1197.0,95000.0,2.0,280000.0,chennai,18.5,80.0,5.0,
hyundai,grand,automatic,9.0,petrol,1197.0,32000.0,1.0,480000.0,pune,18.9,82.0,5.0,
hyundai,santro,manual,21.0,petrol,1197.0,80000.0,2.0,90000.0,pune,17.0,74.0,,
ford,fiesta,manual,10.0,diesel,1498.0,122800.0,1.0,565000.0,hyderabad,25.01,89.75,5.0,
mercedes-benz,e-class,manual,13.0,diesel,2148.0,78000.0,2.0,1450000.0,ahmedabad,15.0,,5.0,
maruti,swift,manual,9.0,diesel,1248.0,69000.0,1.0,590000.0,ahmedabad,26.59,74.0,5.0,
toyota,etios,manual,9.0,diesel,1364.0,65000.0,2.0,500000.0,pune,23.59,67.04,5.0,
hyundai,xcent,manual,9.0,petrol,1197.0,23000.0,1.0,490000.00000000006,ahmedabad,19.1,82.0,5.0,
honda,civic,manual,15.0,petrol,1799.0,70000.0,1.0,425000.0,ahmedabad,13.5,130.0,5.0,
toyota,innova,manual,10.0,diesel,2494.0,250000.0,1.0,1090000.0,chennai,12.99,100.6,8.0,
hyundai,accent,manual,12.0,petrol,1495.0,56000.0,1.0,245000.00000000003,delhi,13.2,94.0,5.0,
maruti,alto,manual,11.0,petrol,796.0,30000.0,1.0,250000.0,pune,22.74,47.3,5.0,
mercedes-benz,sl-class,automatic,14.0,petrol,5461.0,35000.0,1.0,2950000.0,kolkata,8.1,387.3,2.0,
ford,ecosport,manual,11.0,diesel,1498.0,92250.0,2.0,575000.0,jaipur,22.7,89.84,5.0,
hyundai,xcent,manual,6.0,petrol,1197.0,40000.0,1.0,500000.0,pune,20.14,81.86,5.0,
skoda,rapid,automatic,10.0,petrol,1598.0,96848.0,1.0,462000.0,kochi,14.3,103.6,5.0,
audi,q3,automatic,8.0,diesel,1968.0,42000.0,1.0,2350000.0,delhi,15.73,174.33,5.0,
mahindra,xuv500,manual,11.0,diesel,2179.0,55886.0,1.0,725000.0,kolkata,16.0,140.0,7.0,
hyundai,verna,manual,5.0,petrol,1591.0,12336.0,1.0,1188000.0,kochi,17.0,121.3,5.0,
hyundai,verna,manual,15.0,petrol,1599.0,60000.0,3.0,225000.0,chennai,13.9,103.2,5.0,
ford,ikon,manual,21.0,petrol,1597.0,83000.0,2.0,85000.0,pune,14.2,92.0,5.0,
nissan,micra,manual,6.0,petrol,1198.0,24000.0,1.0,400000.0,pune,19.69,67.04,5.0,
honda,brio,automatic,8.0,petrol,1198.0,32198.0,1.0,509999.99999999994,pune,16.5,86.8,5.0,
toyota,innova,manual,10.0,diesel,2494.0,92247.0,1.0,1250000.0,hyderabad,12.99,100.6,7.0,
volkswagen,vento,manual,13.0,diesel,1498.0,121311.0,1.0,290000.0,chennai,20.64,108.5,5.0,
mahindra,xuv500,manual,8.0,diesel,2179.0,66296.0,1.0,1596000.0,coimbatore,16.0,140.0,7.0,
hyundai,xcent,automatic,9.0,petrol,1197.0,41000.0,1.0,545000.0,mumbai,16.9,82.0,5.0,
ford,endeavour,manual,7.0,diesel,2198.0,38681.0,1.0,2386000.0,kochi,13.5,157.7,7.0,
chevrolet,spark,manual,16.0,petrol,995.0,43761.0,1.0,175000.0,kochi,18.0,62.0,5.0,
maruti,ertiga,manual,7.0,diesel,1248.0,17400.0,1.0,975000.0,hyderabad,24.52,88.5,7.0,
honda,amaze,manual,11.0,diesel,1498.0,61510.0,1.0,475000.0,bangalore,25.8,98.6,5.0,
honda,city,manual,10.0,petrol,1497.0,60000.0,1.0,625000.0,delhi,17.4,117.3,5.0,
mini,cooper,automatic,10.0,diesel,1998.0,35165.0,2.0,2200000.0,bangalore,23.8,112.0,5.0,
toyota,corolla,automatic,8.0,petrol,1794.0,41617.0,1.0,1414000.0,kochi,14.53,138.1,5.0,
hyundai,santro,manual,19.0,petrol,1086.0,45000.0,1.0,95000.0,kolkata,17.0,,5.0,
skoda,superb,automatic,10.0,petrol,1798.0,65000.0,1.0,1195000.0,delhi,13.7,157.75,5.0,
maruti,wagon,manual,13.0,petrol,998.0,68000.0,1.0,250000.0,delhi,18.9,67.1,5.0,
hyundai,i10,manual,11.0,petrol,1086.0,49000.0,1.0,275000.0,mumbai,19.81,68.05,5.0,
tata,tiago,manual,5.0,petrol,1199.0,16698.0,1.0,585000.0,coimbatore,23.84,84.0,5.0,
maruti,baleno,manual,8.0,petrol,1197.0,30965.0,1.0,625000.0,ahmedabad,21.4,83.1,5.0,
